"index","nodule_a_id","nodule_b_id","Input Volume","Output Volume","Generated Volume","Dice Score"
"123","2_10355914937406955_1","2_10355914937406955_1","4687.07666015625","4849.91455078125","4767.72314453125","0.5127546191215515"
"124","3_10355902132437547_0","3_10355902132437547_0","219.07424926757812","594.4976806640625","232.05184936523438","0.47999998927116394"
"125","3_10355914937406955_1","3_10355914937406955_1","594.4976806640625","336.79962158203125","674.2172241210938","0.5085574388504028"
"126","1_10357511451274690_1","1_10357511451274690_1","158.82110595703125","184.46731567382812","160.675048828125","0.8594449162483215"
"127","1_10358801397466700_0","1_10358801397466700_0","47.275543212890625","42.022705078125","49.747467041015625","0.6599326729774475"
"128","1_10358811833099844_1","1_10358811833099844_1","42.022705078125","50.365447998046875","46.34857177734375","0.6325878500938416"
"129","2_10361302172676782_0","2_10361302172676782_0","26.882171630859375","105.67474365234375","122.66921997070312","0.5142083764076233"
"130","2_10361312726782497_1","2_10361312726782497_1","105.67474365234375","66.12396240234375","105.0567626953125","1.8050541061853664e-9"
"131","1_10378902514466481_0","1_10378902514466481_0","39.859771728515625","37.387847900390625","40.7867431640625","0.4110671877861023"
"132","1_10383113215564758_1","1_10383113215564758_1","100.42190551757812","96.09603881835938","98.25897216796875","0.21303656697273254"
"133","2_10385304178683977_0","2_10385304178683977_0","143.06259155273438","164.69192504882812","141.82662963867188","0.4516128897666931"
"134","2_10385315106877790_1","2_10385315106877790_1","164.69192504882812","167.47283935546875","163.45596313476562","0.5607476830482483"
"135","1_10386801869187581_0","1_10386801869187581_0","41.713714599609375","42.022705078125","41.713714599609375","0.6715866923332214"
"136","1_10386817997025874_1","1_10386817997025874_1","42.022705078125","25.9552001953125","41.095733642578125","0.5806451439857483"
"137","1_10393001236873078_0","1_10393001236873078_0","145.843505859375","223.7091064453125","149.86038208007812","0.5442514419555664"
"138","2_10393001236873078_0","2_10393001236873078_0","55.309295654296875","70.4498291015625","55.00030517578125","0.5418719053268433"
"139","4_10393001236873078_0","4_10393001236873078_0","88.68026733398438","97.94998168945312","85.89935302734375","0.6789916157722473"
"140","1_10402201331124888_0","1_10402201331124888_0","46.039581298828125","66.741943359375","40.16876220703125","0.3641618490219116"
"141","1_10402211994928044_1","1_10402211994928044_1","66.741943359375","44.185638427734375","64.57901000976562","0.3238636255264282"
"142","2_10413601285285998_0","2_10413601285285998_0","41.713714599609375","48.82049560546875","44.803619384765625","0.4092409312725067"
"143","2_10413617784920951_1","2_10413617784920951_1","48.82049560546875","55.927276611328125","49.129486083984375","0.5470588207244873"
"144","1_10414812179083896_1","1_10414812179083896_1","151.71432495117188","254.91714477539062","150.787353515625","0.6443259716033936"
"145","1_10417102954073266_0","1_10417102954073266_0","40.16876220703125","43.567657470703125","39.859771728515625","0.7111111283302307"
"146","1_10417111069191726_1","1_10417111069191726_1","43.567657470703125","32.135009765625","42.331695556640625","0.6307054162025452"
"147","2_10417102954073266_0","2_10417102954073266_0","29.04510498046875","31.51702880859375","27.80914306640625","0.0416666716337204"
"148","2_10417111069191726_1","2_10417111069191726_1","31.51702880859375","53.1463623046875","34.60693359375","0.13380281627178192"
"149","1_10428901241031870_0","1_10428901241031870_0","76.32064819335938","62.107086181640625","75.08468627929688","0.7522522807121277"
"150","4_10428901241031870_0","4_10428901241031870_0","57.47222900390625","93.31512451171875","56.23626708984375","0.6487603187561035"
"151","1_10435501342627109_0","1_10435501342627109_0","156.34918212890625","194.0460205078125","160.675048828125","0.6655052304267883"
"152","1_10439512210674231_1","1_10439512210674231_1","44.803619384765625","51.601409912109375","42.331695556640625","0.5394737124443054"
"153","1_10440203285868450_0","1_10440203285868450_0","89.29824829101562","50.983428955078125","89.29824829101562","0.6872246861457825"
"154","1_10440212427594834_1","1_10440212427594834_1","50.983428955078125","55.309295654296875","53.76434326171875","0.8101983070373535"
"155","2_10440212427594834_1","2_10440212427594834_1","23.4832763671875","40.16876220703125","22.556304931640625","0.5544554591178894"
"156","1_10442002115095784_0","1_10442002115095784_0","104.12979125976562","81.26449584960938","101.65786743164062","0.7804054021835327"
"157","1_10442011753009465_1","1_10442011753009465_1","81.26449584960938","69.83184814453125","80.3375244140625","0.6913580298423767"
"158","1_10447001895864664_0","1_10447001895864664_0","75.3936767578125","94.86007690429688","73.23074340820312","0.6029411554336548"
"159","1_10447011772403975_1","1_10447011772403975_1","94.86007690429688","193.42803955078125","90.84320068359375","1.086956524787297e-9"
"160","1_10453402880288183_0","1_10453402880288183_0","116.180419921875","136.57379150390625","112.16354370117188","0.17142857611179352"
"161","1_10453412732663970_1","1_10453412732663970_1","136.57379150390625","91.77017211914062","144.6075439453125","0.16732026636600494"
